"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
30177,30179,0.0009785778,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N6F1S1 _ extra modification","HILIC",NA,NA,543832.666666667,NA,NA,30177,NA,NA,3
30196,30197,0.000510696688445165,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H3N6F3 _ no glycan","HILIC",NA,NA,879123,NA,NA,30196,NA,NA,4
30212,30214,0.000205647609341202,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5F1S1 _ no glycan","HILIC",NA,NA,733557.666666667,NA,NA,30212,NA,NA,3
30236,30238,0.0002896995,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H3N6F3 _ extra modification","HILIC",NA,NA,1097653.33333333,NA,NA,30236,NA,NA,4
30242,0,0,"","C2 & HILIC",153510.033333333,NA,516798.333333333,30242,NA,30242,3,NA,3
30270,30270,4.422188e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H5N6F1 _ extra modification","CE",NA,161725.333333333,NA,NA,30270,NA,NA,15,NA
30281,30283,0.001408695,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5S2 _ extra modification","HILIC",NA,NA,1823060,NA,NA,30281,NA,NA,4
30300,30301,0.000396087173594589,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H4N5F2S1 _ no glycan","HILIC",NA,NA,894428,NA,NA,30300,NA,NA,4
30318,30317,0.000258318589862253,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N5F1S1 _ no glycan","HILIC",NA,NA,409396,NA,NA,30318,NA,NA,3
30341,30341,0.0004298218,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F1S1 _ extra modification","HILIC",NA,NA,792394.666666667,NA,NA,30341,NA,NA,4
30359,30359,0.000278959311272292,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5S2 _ no glycan","HILIC",NA,NA,186016.333333333,NA,NA,30359,NA,NA,3
30380,0,0,"","HILIC",NA,NA,389789,NA,NA,30380,NA,NA,4
30400,30400,0.0001689248,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5F1S1 _ extra modification","HILIC",NA,NA,440723.666666667,NA,NA,30400,NA,NA,4
30426,0,0,"","HILIC",NA,NA,393510.666666667,NA,NA,30426,NA,NA,3
30445,30446,0.0002003196,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F2S1 _ extra modification","HILIC",NA,NA,684242.333333333,NA,NA,30445,NA,NA,4
30488,30487,0.0003253573,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H4N5F2S1 _ extra modification","HILIC",NA,NA,734088.666666667,NA,NA,30488,NA,NA,4
30694,0,0,"","HILIC",NA,NA,564191.666666667,NA,NA,30694,NA,NA,5
30706,30706,8.782421e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1S1 _ extra modification","HILIC",NA,NA,172355.333333333,NA,NA,30706,NA,NA,3
30739,30737,0.0001904389,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F2S2 _ extra modification","HILIC",NA,NA,497894.666666667,NA,NA,30739,NA,NA,5
30780,0,0,"","HILIC",NA,NA,1489613.33333333,NA,NA,30780,NA,NA,5
30796,30798,6.99310568784316e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H3N4F1 _ no glycan","CE",NA,128605.6,NA,NA,30796,NA,NA,1,NA
30868,0,0,"","CE",NA,182603.833333333,NA,NA,30868,NA,NA,15,NA
30966,30966,0.000114034064785678,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N2 _ no glycan","HILIC",NA,NA,382337.333333333,NA,NA,30966,NA,NA,4
30984,30986,1.45636901500115e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N4F1 _ no glycan","HILIC",NA,NA,2455693.33333333,NA,NA,30984,NA,NA,5
31088,31090,0.000137586753439381,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N4F1 _ no glycan","HILIC",NA,NA,1782360,NA,NA,31088,NA,NA,5
31130,31131,5.45072131414568e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H3N4F1 _ no glycan","HILIC",NA,NA,1656236.66666667,NA,NA,31130,NA,NA,5
31169,31169,5.04981140219509e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1 _ H5N2 _ no glycan","HILIC",NA,NA,1530543.33333333,NA,NA,31169,NA,NA,5
31194,31195,0.000310869485192448,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H4N3F2 _ no glycan","HILIC",NA,NA,1998230,NA,NA,31194,NA,NA,6
31208,31210,5.11021055727231e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H5N2 _ extra modification","HILIC",NA,NA,1541816.66666667,NA,NA,31208,NA,NA,8
31226,31228,3.86964280801978e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F3 _ H5N2 _ no glycan","HILIC",NA,NA,131507.666666667,NA,NA,31226,NA,NA,4
31250,31252,8.1605329744522e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H3N4F1 _ no glycan","HILIC",NA,NA,1485540,NA,NA,31250,NA,NA,6
31290,31292,2.76559108129198e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1S1 _ H3N4F1 _ extra modification","CE & HILIC",NA,219842.333333333,2137110,NA,31291,31290,NA,4,6
31314,31316,0.00017713065525934,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H5N3F2 _ no glycan","HILIC",NA,NA,854840.333333333,NA,NA,31314,NA,NA,5
31332,31332,3.71146665045639e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H6N3F1 _ no glycan","HILIC",NA,NA,666585.333333333,NA,NA,31332,NA,NA,6
31348,31350,2.7780407130406e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H4N5F1 _ extra modification","CE",NA,146781.333333333,NA,NA,31348,NA,NA,4,NA
31354,31356,5.16540930220503e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1 _ H4N3F1 _ no glycan","HILIC",NA,NA,2573276.66666667,NA,NA,31354,NA,NA,6
31371,31373,0.000119553235332096,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H5N4F1 _ no glycan","HILIC",NA,NA,478351.666666667,NA,NA,31371,NA,NA,5
31390,31391,2.79481022860819e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H4N3F2 _ no glycan","HILIC",NA,NA,334433.666666667,NA,NA,31390,NA,NA,5
31395,31397,7.82507507459145e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H5N3F1 _ extra modification","CE & HILIC",NA,212941.133333333,2540013.33333333,NA,31395,31395,NA,5,6
31409,31407,8.56432103020007e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H5N3F1 _ no glycan","HILIC",NA,NA,371229.666666667,NA,NA,31409,NA,NA,7
31416,31414,0.000305728564304778,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H4N5F1 _ no glycan","CE",NA,223173.666666667,NA,NA,31416,NA,NA,5,NA
31436,31438,6.70329494330002e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H3N4F1 _ extra modification","CE & HILIC",NA,473566.666666667,5802150,NA,31436,31436,NA,5,6
31454,31455,0.000665388564317234,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H4N5F1 _ no glycan","CE",NA,374851,NA,NA,31454,NA,NA,5,NA
31473,31472,8.72643376674822e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H5N5F1 _ no glycan","HILIC",NA,NA,980345.666666667,NA,NA,31473,NA,NA,7
31477,31478,8.78197900090602e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H6N3F1 _ no glycan","HILIC",NA,NA,1405960,NA,NA,31477,NA,NA,6
31495,31496,0.000263604419687879,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H4N5F1 _ no glycan","HILIC",NA,NA,1852373.33333333,NA,NA,31495,NA,NA,6
31500,31502,0.000303821678639268,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H5N3F1S1 _ no glycan","CE & HILIC",NA,389585.333333333,3117720,NA,31499,31501,NA,5,7
31515,31513,6.95080455655637e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H5N5F1 _ no glycan","HILIC",NA,NA,1373970,NA,NA,31515,NA,NA,6
31542,31544,0.00121606544896925,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N4F2 _ no glycan","CE & HILIC",NA,768170,5770690,NA,31542,31543,NA,5,7
31554,31554,4.22691974506082e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H4N6F1 _ no glycan","CE",NA,324617.333333333,NA,NA,31554,NA,NA,4,NA
31584,31585,0.000968624009497983,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N4F2 _ no glycan","C2 & CE & HILIC",2052353.33333333,1942303.33333333,17230766.6666667,31583,31584,31584,11,5,6
31599,31601,0.00173971613317442,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N5F1 _ no glycan","C2",1144926.66666667,NA,NA,31599,NA,NA,11,NA,NA
31621,31623,8.78979616147141e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N3F1 _ no glycan","HILIC",NA,NA,1989694,NA,NA,31621,NA,NA,6
31624,31625,0.000157475519034478,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N4F2 _ extra modification","HILIC",NA,NA,513688.666666667,NA,NA,31624,NA,NA,9
31641,31642,0.00138572378463023,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N5F1 _ no glycan","CE & HILIC",NA,903275.333333333,7275530,NA,31641,31641,NA,5,6
31658,31658,0.000425634149405393,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H4N5F1 _ no glycan","CE",NA,484039.666666667,NA,NA,31658,NA,NA,6,NA
31665,31665,0.000902042833070326,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N4F2 _ no glycan","HILIC",NA,NA,3279666.66666667,NA,NA,31665,NA,NA,8
31682,31683,0.00032206120917848,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H3N6F2 _ no glycan","CE",NA,905760.333333333,NA,NA,31682,NA,NA,5,NA
31699,31699,0.000158200025613481,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H4N6F1 _ no glycan","HILIC",NA,NA,2871608,NA,NA,31699,NA,NA,6
31702,31700,7.05260939481589e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H3N6F3 _ no glycan","CE",NA,1140146.66666667,NA,NA,31702,NA,NA,5,NA
31705,31706,0.00216931541608552,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N4F2 _ no glycan","C2 & CE & HILIC",1669090,762091.333333333,6835666.66666667,31705,31704,31705,11,6,8
31718,31717,0.000113507400006293,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F3 _ H4N5F1 _ no glycan","HILIC",NA,NA,833890.333333333,NA,NA,31718,NA,NA,9
31728,31730,0.000998910904510457,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N4F2 _ extra modification","C2",959077.333333333,NA,NA,31728,NA,NA,12,NA,NA
31746,31747,0.00359365454232839,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N5F2 _ no glycan","C2 & CE & HILIC",3424430,2139513.33333333,20222866.6666667,31745,31746,31746,11,5,7
31759,31758,9.04112463642296e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H4N5F1 _ no glycan","HILIC",NA,NA,679600,NA,NA,31759,NA,NA,10
31768,31768,4.95787919184935e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H6N3F1 _ no glycan","C2 & CE & HILIC",2109526.66666667,1022861.33333333,10001980,31769,31766,31768,11,6,7
31787,31788,0.00286242823072657,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N5F2 _ no glycan","C2 & CE & HILIC",2903023.33333333,1392410,9088720,31786,31787,31787,11,5,7
31804,31804,0.00136754494414514,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N5F1 _ no glycan","CE & HILIC",NA,1120113.33333333,274033,NA,31804,31804,NA,5,12
31811,31810,0.00181833442313624,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N4F1S1 _ no glycan","HILIC",NA,NA,6415053.33333333,NA,NA,31811,NA,NA,10
31819,31820,0.000420050399315463,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H5N5F1 _ no glycan","C2",685850.333333333,NA,NA,31819,NA,NA,8,NA,NA
31828,31829,0.00169302122549318,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N6F2 _ no glycan","C2 & CE & HILIC",3192343.33333333,1385750,16894633.3333333,31828,31827,31828,11,6,6
31846,31845,0.000831630738518276,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N6F1 _ no glycan","CE",NA,744619.333333333,NA,NA,31846,NA,NA,5,NA
31849,31851,0.00437289755108656,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N4F1S1 _ no glycan","CE",NA,1855193.33333333,NA,NA,31849,NA,NA,6,NA
31851,31851,0.00437289755108656,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N4F1S1 _ no glycan","C2 & HILIC",4681670,NA,14518300,31851,NA,31852,11,NA,9
31864,31863,0.000282990708730332,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H4N5F1 _ no glycan","HILIC",NA,NA,5537333.33333333,NA,NA,31864,NA,NA,7
31870,31868,0.0013146665720788,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N5F2 _ no glycan","HILIC",NA,NA,1855694,NA,NA,31870,NA,NA,6
31887,31885,0.000129950021039645,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H4N6F1 _ extra modification","C2 & HILIC",1309746.66666667,NA,3972823.33333333,31888,NA,31887,9,NA,6
31891,31893,0.0046986034553241,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N5F3 _ no glycan","C2 & CE & HILIC",7092790,2969163.33333333,24060100,31891,31891,31893,11,6,8
31902,31904,0.000225408587320188,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H4N5F1 _ no glycan","HILIC",NA,NA,1051853,NA,NA,31902,NA,NA,6
31907,31909,0.00316163086415265,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5F2 _ no glycan","C2 & HILIC",3903080,NA,14659900,31907,NA,31907,11,NA,7
31921,31920,8.92251718781427e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H5N5F1 _ no glycan","C2",486905.833333333,NA,NA,31921,NA,NA,8,NA,NA
31925,31925,0.000717216059191293,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H5N5F2 _ no glycan","HILIC",NA,NA,1032929,NA,NA,31925,NA,NA,10
31933,31934,0.00567150459679629,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H3N6F3 _ no glycan","C2 & CE & HILIC",11391533.3333333,5070060,33683366.6666667,31933,31933,31934,11,6,8
31945,31943,0.000323080358523001,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H4N5F2 _ no glycan","C2 & CE & HILIC",2474056.66666667,301038.333333333,5395766.66666667,31945,31943,31945,7,4,6
31949,31950,0.00251831146652827,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N5F2 _ no glycan","C2",2134952.66666667,NA,NA,31949,NA,NA,12,NA,NA
31951,31950,0.00251831146652827,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N5F2 _ no glycan","C2 & CE",2287603.33333333,650019.666666667,NA,31952,31951,NA,13,9,NA
31957,31955,0.001819952989082,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H5N4F1S1 _ no glycan","HILIC",NA,NA,7566920,NA,NA,31957,NA,NA,10
31965,31966,0.000865740468684954,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N6F1 _ no glycan","C2",1734594,NA,NA,31965,NA,NA,8,NA,NA
31974,31976,0.00451748343569127,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N6F3 _ no glycan","C2 & CE & HILIC",19733333.3333333,8021123.33333333,68222700,31974,31974,31974,11,6,7
31990,31992,0.00138757466742659,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N6F3 _ no glycan","C2",2828836.66666667,NA,NA,31991,NA,NA,12,NA,NA
31993,31992,0.00138757466742659,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N6F3 _ no glycan","CE",NA,1501893.33333333,NA,NA,31993,NA,NA,8,NA
31996,31996,0.00237495578952646,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H5N4F1S1 _ no glycan","C2 & HILIC",3273063.33333333,NA,10127930,31995,NA,31997,13,NA,9
32007,32008,0.000689582131186334,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N6F1 _ no glycan","C2 & CE & HILIC",3148030,449976,2178630.33333333,32007,32006,32008,8,5,8
32010,32012,0.000805219556122533,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1 _ H5N4F1S1 _ no glycan","C2 & CE",2479510,826502.333333333,NA,32011,32010,NA,12,7,NA
32015,32015,0.00139069600665511,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N6F2 _ extra modification","HILIC",NA,NA,13205700,NA,NA,32015,NA,NA,7
32026,32025,0.000279278249573729,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H5N5F1 _ no glycan","C2",1397937,NA,NA,32026,NA,NA,8,NA,NA
32029,32031,0.000683125249497155,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N6F1 _ extra modification","C2",2490293,NA,NA,32029,NA,NA,5,NA,NA
32032,32031,0.000683125249497155,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N6F1 _ extra modification","CE & HILIC",NA,3001113.33333333,11838833.3333333,NA,32032,32032,NA,6,7
32036,32037,0.003592023,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N4F1S1 _ extra modification","C2 & CE",4799236.66666667,2243650,NA,32036,32036,NA,12,8,NA
32038,32039,0.00439871704007528,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N5F2S1 _ no glycan","HILIC",NA,NA,10843826.6666667,NA,NA,32039,NA,NA,8
32045,32047,0.000393136650156144,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H5N4F1S1 _ no glycan","C2",930883,NA,NA,32045,NA,NA,7,NA,NA
32050,32050,0.000465616532637977,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H4N5F2 _ no glycan","C2 & HILIC",3361896.66666667,NA,9432050,32049,NA,32050,9,NA,7
32070,32071,0.000650773336437516,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H5N5F1S1 _ no glycan","C2",3207306.66666667,NA,NA,32070,NA,NA,9,NA,NA
32072,32071,0.000650773336437516,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H5N5F1S1 _ no glycan","CE & HILIC",NA,3565840,2956683.33333333,NA,32073,32072,NA,6,11
