"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
28477,0,0,"","HILIC",NA,NA,192663.5,NA,NA,28477,NA,NA,12
28483,0,0,"","C2",568945,NA,NA,28483,NA,NA,2,NA,NA
28498,0,0,"","C2",888570,NA,NA,28498,NA,NA,17,NA,NA
28506,0,0,"","HILIC",NA,NA,172615,NA,NA,28506,NA,NA,18
28508,0,0,"","C2 & CE",1645865,102958,NA,28509,28507,NA,5,17,NA
28512,0,0,"","HILIC",NA,NA,200795.5,NA,NA,28512,NA,NA,8
28522,0,0,"","C2",1360095,NA,NA,28522,NA,NA,15,NA,NA
28527,0,0,"","C2",866871.5,NA,NA,28527,NA,NA,14,NA,NA
28533,0,0,"","CE",NA,64412.6,NA,NA,28533,NA,NA,15,NA
28536,0,0,"","C2",1605575,NA,NA,28536,NA,NA,8,NA,NA
28539,0,0,"","C2",1661187.5,NA,NA,28539,NA,NA,13,NA,NA
28553,0,0,"","CE",NA,51049.2466666667,NA,NA,28553,NA,NA,1,NA
28557,0,0,"","CE",NA,123904.65,NA,NA,28557,NA,NA,10,NA
28570,0,0,"","C2",1658844,NA,NA,28570,NA,NA,2,NA,NA
28591,0,0,"","C2",835761.5,NA,NA,28591,NA,NA,16,NA,NA
28597,0,0,"","HILIC",NA,NA,226909,NA,NA,28597,NA,NA,17
28600,0,0,"","CE",NA,77457.3,NA,NA,28600,NA,NA,16,NA
28631,0,0,"","CE",NA,51174.755,NA,NA,28631,NA,NA,1,NA
28662,0,0,"","C2 & CE",2017570,70552.1,NA,28661,28663,NA,11,18,NA
28672,0,0,"","HILIC",NA,NA,88679.1,NA,NA,28672,NA,NA,2
28691,0,0,"","HILIC",NA,NA,266513.333333333,NA,NA,28691,NA,NA,5
28696,0,0,"","HILIC",NA,NA,204460,NA,NA,28696,NA,NA,11
28720,0,0,"","CE & HILIC",NA,48194.48,102409.65,NA,28720,28720,NA,1,2
28725,0,0,"","C2",2316285,NA,NA,28725,NA,NA,7,NA,NA
28742,0,0,"","HILIC",NA,NA,210011,NA,NA,28742,NA,NA,8
28750,0,0,"","C2",1207789,NA,NA,28750,NA,NA,18,NA,NA
28754,0,0,"","C2",1253500,NA,NA,28754,NA,NA,15,NA,NA
28757,0,0,"","C2",1605130,NA,NA,28757,NA,NA,8,NA,NA
28769,0,0,"","C2",1613480,NA,NA,28769,NA,NA,16,NA,NA
28790,0,0,"","HILIC",NA,NA,248792.5,NA,NA,28790,NA,NA,6
28798,0,0,"","CE",NA,91572.95,NA,NA,28798,NA,NA,15,NA
28806,0,0,"","C2",1296602.33333333,NA,NA,28806,NA,NA,16,NA,NA
28812,0,0,"","HILIC",NA,NA,343819.5,NA,NA,28812,NA,NA,6
28833,0,0,"","C2",1046956.5,NA,NA,28833,NA,NA,14,NA,NA
28839,0,0,"","CE & HILIC",NA,34343.385,156362.5,NA,28839,28840,NA,1,12
28844,0,0,"","C2",3126355,NA,NA,28844,NA,NA,8,NA,NA
28850,0,0,"","CE",NA,92607.15,NA,NA,28850,NA,NA,18,NA
28856,0,0,"","CE",NA,83896.9,NA,NA,28856,NA,NA,3,NA
28879,0,0,"","CE",NA,68807.7333333333,NA,NA,28879,NA,NA,19,NA
28886,0,0,"","CE",NA,99824.5,NA,NA,28886,NA,NA,2,NA
28889,28890,5.25535725193455e-06,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H3N4F1 _ no glycan","C2",1771783.5,NA,NA,28889,NA,NA,13,NA,NA
28900,0,0,"","C2",530531.5,NA,NA,28900,NA,NA,2,NA,NA
28912,0,0,"","C2",1549592.66666667,NA,NA,28912,NA,NA,13,NA,NA
28915,0,0,"","CE",NA,60594.8,NA,NA,28915,NA,NA,15,NA
28930,0,0,"","CE",NA,133240,NA,NA,28930,NA,NA,4,NA
28937,0,0,"","C2 & HILIC",1752775,NA,277474.5,28938,NA,28937,13,NA,16
28946,0,0,"","CE",NA,95896.9,NA,NA,28946,NA,NA,16,NA
28951,0,0,"","CE",NA,60334.55,NA,NA,28951,NA,NA,2,NA
28955,0,0,"","CE",NA,136252.5,NA,NA,28955,NA,NA,3,NA
28968,0,0,"","C2 & HILIC",2384275,NA,153935.3,28968,NA,28968,5,NA,8
28971,0,0,"","C2",1440134.33333333,NA,NA,28971,NA,NA,6,NA,NA
28993,28995,3.04339236027865e-06,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H4N3F2 _ no glycan","C2 & CE",1919435,185284.5,NA,28993,28991,NA,12,5,NA
29004,0,0,"","HILIC",NA,NA,271885.5,NA,NA,29004,NA,NA,7
29021,0,0,"","C2",2246690,NA,NA,29021,NA,NA,12,NA,NA
29027,0,0,"","C2",1306736,NA,NA,29027,NA,NA,18,NA,NA
29034,29036,3.37654071487529e-06,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H3N4F2 _ no glycan","HILIC",NA,NA,74295.6,NA,NA,29034,NA,NA,2
29065,0,0,"","C2",3168453.33333333,NA,NA,29065,NA,NA,9,NA,NA
29069,0,0,"","CE",NA,88846,NA,NA,29069,NA,NA,2,NA
29105,0,0,"","CE",NA,124895,NA,NA,29105,NA,NA,5,NA
29160,0,0,"","CE & HILIC",NA,69728.25,257758.5,NA,29160,29161,NA,13,6
29203,0,0,"","C2",1121932,NA,NA,29203,NA,NA,15,NA,NA
29218,0,0,"","C2",2319605,NA,NA,29218,NA,NA,11,NA,NA
29222,29221,6.270718e-06,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H3N4F2 _ extra modification","C2",1978420,NA,NA,29222,NA,NA,6,NA,NA
29227,0,0,"","C2",889427,NA,NA,29227,NA,NA,3,NA,NA
29230,0,0,"","HILIC",NA,NA,138708,NA,NA,29230,NA,NA,11
29256,29256,1.75751331053626e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N4F1 _ no glycan","C2",1483993.66666667,NA,NA,29256,NA,NA,9,NA,NA
29271,29271,5.21986841793252e-07,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H5N5 _ no glycan","C2",1118690,NA,NA,29271,NA,NA,7,NA,NA
29275,0,0,"","HILIC",NA,NA,224984,NA,NA,29275,NA,NA,2
29318,0,0,"","C2",978229.5,NA,NA,29318,NA,NA,12,NA,NA
29330,0,0,"","HILIC",NA,NA,156574.5,NA,NA,29330,NA,NA,2
29363,29361,1.01778096634727e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H4N3F2 _ no glycan","C2",1033648,NA,NA,29363,NA,NA,2,NA,NA
29387,0,0,"","C2 & HILIC",1588870,NA,126385,29387,NA,29387,10,NA,18
29406,0,0,"","CE",NA,180845.5,NA,NA,29406,NA,NA,9,NA
29427,0,0,"","HILIC",NA,NA,188465,NA,NA,29427,NA,NA,18
29440,29441,3.263953e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N4F1 _ extra modification","CE",NA,104992.3,NA,NA,29440,NA,NA,5,NA
29448,29448,0.000193837397806633,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N3F2 _ no glycan","CE",NA,36596.855,NA,NA,29448,NA,NA,1,NA
29452,0,0,"","C2",1007221,NA,NA,29452,NA,NA,9,NA,NA
29457,29459,4.695402077876e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N5F1 _ no glycan","C2",907594,NA,NA,29457,NA,NA,4,NA,NA
29488,29489,0.000379676641941757,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N4F2 _ no glycan","C2",921730,NA,NA,29488,NA,NA,14,NA,NA
29491,29489,0.000379676641941757,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N4F2 _ no glycan","HILIC",NA,NA,61772.45,NA,NA,29491,NA,NA,2
29503,29505,0.000178736742623512,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N4F1 _ no glycan","C2",897781,NA,NA,29503,NA,NA,15,NA,NA
29520,29522,2.02405957997905e-06,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H6N4F2 _ no glycan","CE & HILIC",NA,105408.805,176937.5,NA,29521,29519,NA,1,11
29560,29562,3.28967867237942e-05,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5 _ no glycan","C2",1033784,NA,NA,29560,NA,NA,17,NA,NA
29571,29569,0.001643295,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N5F1 _ extra modification","CE & HILIC",NA,135175.6,101433.65,NA,29572,29571,NA,14,3
29602,29603,0.000108937288271046,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N6 _ no glycan","C2",1386568,NA,NA,29602,NA,NA,13,NA,NA
29614,0,0,"","HILIC",NA,NA,157789,NA,NA,29614,NA,NA,11
29631,29633,0.0003599837,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N3F2 _ extra modification","C2 & CE",2142915,91732,NA,29631,29631,NA,12,12,NA
29636,29637,1.74564502163715e-06,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5 _ no glycan","CE",NA,105262.15,NA,NA,29636,NA,NA,11,NA
29643,29644,8.720032e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N5F1 _ extra modification","CE",NA,120188.15,NA,NA,29643,NA,NA,17,NA
29646,29644,8.720032e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N5F1 _ extra modification","CE",NA,106892.15,NA,NA,29646,NA,NA,16,NA
29674,29674,0.0007051138,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N4F2 _ extra modification","C2 & HILIC",1444577.33333333,NA,120093.333333333,29675,NA,29673,10,NA,11
29686,29685,6.532342e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H3N5F1 _ extra modification","C2",1152409,NA,NA,29686,NA,NA,14,NA,NA
29691,29693,0.000900762311638514,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F2 _ no glycan","HILIC",NA,NA,136197,NA,NA,29691,NA,NA,2
29695,29693,0.000900762311638514,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F2 _ no glycan","HILIC",NA,NA,129465.5,NA,NA,29695,NA,NA,14
29707,29709,0.000648903835624182,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1 _ no glycan","HILIC",NA,NA,165250.333333333,NA,NA,29707,NA,NA,12
29746,29747,6.109403e-05,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5 _ extra modification","CE & HILIC",NA,145100,187888,NA,29746,29746,NA,2,1
29752,29750,0.000380397577439733,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N6F1 _ no glycan","C2",749892.5,NA,NA,29752,NA,NA,18,NA,NA
29757,29758,5.9348105174454e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N5 _ no glycan","C2",1284012,NA,NA,29757,NA,NA,10,NA,NA
29768,29766,0.000113256097189776,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6 _ no glycan","CE",NA,130942.5,NA,NA,29768,NA,NA,3,NA
29771,29772,0.0003860377,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N6F1 _ extra modification","C2",1672275,NA,NA,29771,NA,NA,12,NA,NA
29787,29788,0.0002023121,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N6 _ extra modification","C2",1631636.5,NA,NA,29787,NA,NA,5,NA,NA
29799,29798,0.00096529038739499,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N4F3 _ no glycan","C2 & CE & HILIC",1293645,188089.333333333,387104.666666667,29799,29801,29799,4,10,3
29810,29809,4.56746233563883e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ no glycan","C2 & CE & HILIC",1006674.33333333,100587.65,291847.666666667,29810,29812,29809,3,10,2
29821,29822,3.241912e-06,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5 _ extra modification","C2",1367260,NA,NA,29821,NA,NA,5,NA,NA
29825,29825,2.57948854167474e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N5F1 _ no glycan","C2",1460973.5,NA,NA,29825,NA,NA,11,NA,NA
29828,29830,2.406333e-05,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H3N7F2 _ extra modification","C2 & CE",698361,101992.55,NA,29829,29828,NA,16,8,NA
29839,29839,0.00138951575485125,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F3 _ no glycan","HILIC",NA,NA,858923.5,NA,NA,29839,NA,NA,3
29845,29847,5.482146e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ extra modification","C2",1692684.5,NA,NA,29845,NA,NA,15,NA,NA
29848,29847,5.482146e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ extra modification","HILIC",NA,NA,644557,NA,NA,29848,NA,NA,2
29851,29850,2.45475847555103e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H3N6F2 _ no glycan","C2",1277255,NA,NA,29851,NA,NA,13,NA,NA
29855,29855,0.00111109673710982,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F2 _ no glycan","CE",NA,125889.3,NA,NA,29855,NA,NA,16,NA
29864,29866,1.51213652689042e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H4N6F1 _ no glycan","CE",NA,171069.5,NA,NA,29864,NA,NA,2,NA
29871,29872,5.12224605198741e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N4F3 _ no glycan","C2",976152.5,NA,NA,29871,NA,NA,1,NA,NA
29882,29880,0.00170475212311113,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N6F3 _ no glycan","HILIC",NA,NA,1894223.33333333,NA,NA,29882,NA,NA,2
29891,29893,5.539144e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H4N4F1 _ extra modification","HILIC",NA,NA,893445.5,NA,NA,29891,NA,NA,11
29895,29894,0.001205107,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1 _ extra modification","C2",933690,NA,NA,29895,NA,NA,4,NA,NA
29899,0,0,"","C2 & CE",1931140,223024,NA,29900,29899,NA,13,13,NA
29916,29914,3.8371717918404e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N4F3 _ no glycan","C2",885259,NA,NA,29916,NA,NA,16,NA,NA
29930,29929,5.89595726773567e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5F2 _ no glycan","C2",1047234.5,NA,NA,29930,NA,NA,8,NA,NA
29934,29935,0.0007064526,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N6F1 _ extra modification","CE",NA,125855.45,NA,NA,29934,NA,NA,2,NA
29937,29937,0.000816590592494029,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N7F2 _ no glycan","HILIC",NA,NA,745714.333333333,NA,NA,29937,NA,NA,2
29942,29943,0.000932330470742895,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N4F2S1 _ no glycan","HILIC",NA,NA,454898.5,NA,NA,29942,NA,NA,3
29948,29946,6.86263847698891e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H4N6F1 _ no glycan","CE",NA,227740,NA,NA,29948,NA,NA,8,NA
29958,0,0,"","C2",2413459,NA,NA,29958,NA,NA,18,NA,NA
29979,0,0,"","HILIC",NA,NA,126749.7,NA,NA,29979,NA,NA,14
29983,29983,0.001792682,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N4F3 _ extra modification","C2 & CE",1290980,266076.5,NA,29982,29984,NA,12,7,NA
29986,29984,0.000845375887326988,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F2S1 _ no glycan","C2 & HILIC",1210552,NA,519153,29987,NA,29985,11,NA,3
29995,29994,8.48243e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ extra modification","HILIC",NA,NA,723216,NA,NA,29995,NA,NA,2
29999,30000,0.00131308026229994,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1S1 _ no glycan","C2",4101566.66666667,NA,NA,29999,NA,NA,14,NA,NA
30026,30024,0.002580529,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F3 _ extra modification","C2 & CE & HILIC",1147758.5,260277,1107840,30026,30027,30024,12,4,3
30042,30040,0.002063465,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F2 _ extra modification","HILIC",NA,NA,229645.666666667,NA,NA,30042,NA,NA,2
30053,30053,3.24606815515522e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H3N7F2 _ no glycan","C2",819191,NA,NA,30053,NA,NA,18,NA,NA
30066,30065,0.003165968,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N6F3 _ extra modification","CE & HILIC",NA,211911,3534476.66666667,NA,30066,30066,NA,12,3
30074,30074,6.96776874331005e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5F1S1 _ no glycan","C2 & CE",1960780,219771.5,NA,30073,30075,NA,17,7,NA
30085,0,0,"","C2",1730675,NA,NA,30085,NA,NA,7,NA,NA
30093,30092,1.55092040791992e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H4N6F2 _ no glycan","C2",1624126.5,NA,NA,30093,NA,NA,4,NA,NA
30096,30097,0.000747088,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F1 _ extra modification","CE",NA,276824,NA,NA,30096,NA,NA,2,NA
30111,30113,6.449441e-06,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N5 _ extra modification","C2",1799215,NA,NA,30111,NA,NA,8,NA,NA
30115,30114,0.0001094963,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5F2 _ extra modification","C2",1802620,NA,NA,30115,NA,NA,11,NA,NA
30118,30117,6.83399730752803e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5F2 _ no glycan","CE & HILIC",NA,162619.666666667,333165.666666667,NA,30119,30118,NA,4,2
